Precinct	Votes	votes|Jerry Joyce	pct|Jerry Joyce	votes|Paul Vallas	pct|Paul Vallas	votes|Willie L. Wilson	pct|Willie L. Wilson	votes|Toni Preckwinkle	pct|Toni Preckwinkle	votes|William M. Daley	pct|William M. Daley	votes|Garry Mccarthy	pct|Garry Mccarthy	votes|Gery Chico	pct|Gery Chico	votes|Susana A. Mendoza	pct|Susana A. Mendoza	votes|Amara Enyia	pct|Amara Enyia	votes|La Shawn K. Ford	pct|La Shawn K. Ford	votes|Neal Sales-Griffin	pct|Neal Sales-Griffin	votes|Lori Lightfoot	pct|Lori Lightfoot	votes|Robert ''Bob'' Fioretti	pct|Robert ''Bob'' Fioretti	votes|John Kenneth Kozlar	pct|John Kenneth Kozlar
44023	315	7	2.22	17	5.40	6	1.90	56	17.78	56	17.78	4	1.27	12	3.81	40	12.70	37	11.75	0	0	0	0	77	24.44	2	0.63	1	0.32
44024	316	4	1.27	29	9.18	5	1.58	51	16.14	89	28.16	8	2.53	15	4.75	25	7.91	8	2.53	0	0	0	0	79	25.00	3	0.95	0	0
44025	357	13	3.64	21	5.88	6	1.68	55	15.41	77	21.57	5	1.40	20	5.60	28	7.84	20	5.60	4	1.12	0	0	102	28.57	4	1.12	2	0.56
44026	428	9	2.10	24	5.61	13	3.04	53	12.38	59	13.79	12	2.80	16	3.74	41	9.58	53	12.38	2	0.47	2	0.47	140	32.71	2	0.47	2	0.47
44027	410	15	3.66	35	8.54	8	1.95	52	12.68	84	20.49	5	1.22	27	6.59	26	6.34	38	9.27	1	0.24	1	0.24	112	27.32	5	1.22	1	0.24
44028	321	9	2.80	12	3.74	10	3.12	47	14.64	58	18.07	5	1.56	15	4.67	33	10.28	33	10.28	1	0.31	4	1.25	90	28.04	3	0.93	1	0.31
44029	343	10	2.92	21	6.12	6	1.75	45	13.12	69	20.12	6	1.75	12	3.50	40	11.66	30	8.75	3	0.87	0	0	99	28.86	1	0.29	1	0.29
44030	442	24	5.43	15	3.39	3	0.68	47	10.63	99	22.40	13	2.94	23	5.20	31	7.01	42	9.50	2	0.45	3	0.68	134	30.32	1	0.23	5	1.13
44031	277	11	3.97	23	8.30	2	0.72	25	9.03	56	20.22	10	3.61	12	4.33	32	11.55	24	8.66	0	0	0	0	78	28.16	2	0.72	2	0.72
44032	421	12	2.85	22	5.23	6	1.43	65	15.44	88	20.90	15	3.56	24	5.70	32	7.60	38	9.03	3	0.71	0	0	112	26.60	2	0.48	2	0.48
44033	340	8	2.35	14	4.12	3	0.88	65	19.12	34	10.00	3	0.88	10	2.94	34	10.00	40	11.76	3	0.88	2	0.59	121	35.59	2	0.59	1	0.29
44034	410	11	2.68	23	5.61	9	2.20	58	14.15	89	21.71	11	2.68	17	4.15	40	9.76	24	5.85	3	0.73	2	0.49	112	27.32	4	0.98	7	1.71
44035	504	18	3.57	41	8.13	7	1.39	56	11.11	122	24.21	19	3.77	29	5.75	40	7.94	21	4.17	3	0.60	2	0.40	142	28.17	4	0.79	0	0
44036	342	12	3.51	11	3.22	2	0.58	37	10.82	67	19.59	11	3.22	14	4.09	26	7.60	31	9.06	1	0.29	1	0.29	127	37.13	1	0.29	1	0.29
44037	404	15	3.71	20	4.95	4	0.99	51	12.62	72	17.82	2	0.50	13	3.22	43	10.64	36	8.91	3	0.74	1	0.25	138	34.16	2	0.50	4	0.99
44038	307	11	3.58	29	9.45	9	2.93	30	9.77	57	18.57	9	2.93	14	4.56	29	9.45	24	7.82	1	0.33	3	0.98	84	27.36	4	1.30	3	0.98
44039	354	13	3.67	24	6.78	7	1.98	40	11.30	70	19.77	13	3.67	23	6.50	45	12.71	23	6.50	2	0.56	0	0	89	25.14	2	0.56	3	0.85
44040	338	7	2.07	21	6.21	9	2.66	38	11.24	92	27.22	9	2.66	19	5.62	22	6.51	32	9.47	2	0.59	1	0.30	82	24.26	2	0.59	2	0.59
44041	402	11	2.74	18	4.48	12	2.99	68	16.92	61	15.17	14	3.48	16	3.98	48	11.94	35	8.71	2	0.50	1	0.25	107	26.62	6	1.49	3	0.75
45001	253	11	4.35	21	8.30	5	1.98	44	17.39	36	14.23	5	1.98	9	3.56	23	9.09	22	8.70	1	0.40	1	0.40	74	29.25	0	0	1	0.40
45002	264	8	3.03	22	8.33	4	1.52	51	19.32	34	12.88	5	1.89	21	7.95	25	9.47	26	9.85	2	0.76	1	0.38	64	24.24	1	0.38	0	0
45003	306	21	6.86	31	10.13	7	2.29	37	12.09	36	11.76	9	2.94	21	6.86	28	9.15	21	6.86	1	0.33	1	0.33	86	28.10	4	1.31	3	0.98
45004	412	23	5.58	34	8.25	19	4.61	63	15.29	64	15.53	11	2.67	35	8.50	35	8.50	30	7.28	0	0	2	0.49	91	22.09	3	0.73	2	0.49
45005	341	21	6.16	32	9.38	3	0.88	47	13.78	69	20.23	11	3.23	17	4.99	36	10.56	18	5.28	0	0	0	0	82	24.05	4	1.17	1	0.29
45006	486	28	5.76	44	9.05	7	1.44	56	11.52	88	18.11	20	4.12	17	3.50	58	11.93	31	6.38	3	0.62	1	0.21	123	25.31	4	0.82	6	1.23
45007	467	38	8.14	40	8.57	16	3.43	49	10.49	77	16.49	20	4.28	53	11.35	38	8.14	18	3.85	3	0.64	2	0.43	111	23.77	2	0.43	0	0
45008	310	32	10.32	18	5.81	9	2.90	36	11.61	43	13.87	9	2.90	22	7.10	47	15.16	16	5.16	2	0.65	2	0.65	65	20.97	6	1.94	3	0.97
45009	300	26	8.67	21	7.00	12	4.00	26	8.67	49	16.33	25	8.33	16	5.33	37	12.33	27	9.00	0	0	0	0	54	18.00	4	1.33	3	1.00
45010	342	39	11.40	24	7.02	28	8.19	33	9.65	51	14.91	17	4.97	37	10.82	41	11.99	11	3.22	0	0	0	0	53	15.50	6	1.75	2	0.58
45011	218	14	6.42	18	8.26	15	6.88	18	8.26	25	11.47	8	3.67	22	10.09	37	16.97	13	5.96	1	0.46	0	0	44	20.18	3	1.38	0	0
45012	284	30	10.56	17	5.99	9	3.17	34	11.97	32	11.27	14	4.93	13	4.58	57	20.07	17	5.99	0	0	0	0	56	19.72	0	0	5	1.76
45013	315	12	3.81	32	10.16	20	6.35	42	13.33	54	17.14	12	3.81	25	7.94	23	7.30	17	5.40	2	0.63	0	0	69	21.90	3	0.95	4	1.27
45014	392	38	9.69	27	6.89	21	5.36	48	12.24	64	16.33	31	7.91	39	9.95	39	9.95	20	5.10	3	0.77	0	0	56	14.29	4	1.02	2	0.51
45015	439	50	11.39	26	5.92	13	2.96	68	15.49	76	17.31	25	5.69	33	7.52	50	11.39	21	4.78	1	0.23	1	0.23	73	16.63	2	0.46	0	0
45016	314	27	8.60	27	8.60	15	4.78	54	17.20	62	19.75	16	5.10	20	6.37	27	8.60	7	2.23	3	0.96	0	0	47	14.97	5	1.59	4	1.27
45017	378	48	12.70	29	7.67	10	2.65	38	10.05	57	15.08	28	7.41	27	7.14	51	13.49	15	3.97	0	0	1	0.26	65	17.20	5	1.32	4	1.06
45018	311	36	11.58	33	10.61	18	5.79	41	13.18	46	14.79	23	7.40	29	9.32	33	10.61	10	3.22	2	0.64	0	0	37	11.90	1	0.32	2	0.64
45019	154	11	7.14	17	11.04	6	3.90	27	17.53	20	12.99	9	5.84	13	8.44	19	12.34	13	8.44	0	0	0	0	16	10.39	3	1.95	0	0
45020	219	22	10.05	19	8.68	4	1.83	25	11.42	34	15.53	15	6.85	16	7.31	29	13.24	16	7.31	2	0.91	0	0	32	14.61	3	1.37	2	0.91
45021	326	48	14.72	42	12.88	11	3.37	28	8.59	47	14.42	16	4.91	32	9.82	36	11.04	9	2.76	1	0.31	0	0	45	13.80	8	2.45	3	0.92
45022	273	42	15.38	34	12.45	10	3.66	16	5.86	54	19.78	14	5.13	21	7.69	33	12.09	12	4.40	1	0.37	0	0	30	10.99	5	1.83	1	0.37
45023	318	52	16.35	39	12.26	12	3.77	27	8.49	49	15.41	20	6.29	29	9.12	40	12.58	9	2.83	0	0	0	0	34	10.69	7	2.20	0	0
45024	286	69	24.13	32	11.19	5	1.75	21	7.34	41	14.34	28	9.79	23	8.04	24	8.39	5	1.75	2	0.70	0	0	31	10.84	4	1.40	1	0.35
45025	242	51	21.07	30	12.40	8	3.31	12	4.96	39	16.12	16	6.61	18	7.44	29	11.98	2	0.83	1	0.41	0	0	29	11.98	5	2.07	2	0.83
45026	196	24	12.24	12	6.12	18	9.18	16	8.16	33	16.84	21	10.71	24	12.24	16	8.16	3	1.53	0	0	0	0	17	8.67	7	3.57	5	2.55
45027	333	57	17.12	58	17.42	12	3.60	25	7.51	53	15.92	30	9.01	19	5.71	33	9.91	9	2.70	0	0	1	0.30	33	9.91	3	0.90	0	0
45028	279	33	11.83	23	8.24	14	5.02	23	8.24	49	17.56	23	8.24	22	7.89	29	10.39	7	2.51	2	0.72	1	0.36	48	17.20	2	0.72	3	1.08
45029	232	34	14.66	33	14.22	8	3.45	15	6.47	36	15.52	17	7.33	21	9.05	22	9.48	2	0.86	1	0.43	0	0	33	14.22	2	0.86	8	3.45
45030	286	25	8.74	19	6.64	8	2.80	33	11.54	51	17.83	9	3.15	31	10.84	43	15.03	18	6.29	0	0	0	0	47	16.43	0	0	2	0.70
45031	256	21	8.20	16	6.25	9	3.52	33	12.89	36	14.06	20	7.81	25	9.77	33	12.89	10	3.91	0	0	0	0	47	18.36	3	1.17	3	1.17
45032	273	20	7.33	39	14.29	8	2.93	28	10.26	45	16.48	23	8.42	26	9.52	20	7.33	16	5.86	1	0.37	0	0	41	15.02	6	2.20	0	0
45033	237	26	10.97	24	10.13	5	2.11	24	10.13	32	13.50	16	6.75	26	10.97	37	15.61	18	7.59	0	0	1	0.42	27	11.39	1	0.42	0	0
45034	361	39	10.80	34	9.42	12	3.32	37	10.25	56	15.51	22	6.09	30	8.31	36	9.97	19	5.26	2	0.55	0	0	60	16.62	13	3.60	1	0.28
45035	402	60	14.93	55	13.68	18	4.48	36	8.96	59	14.68	30	7.46	37	9.20	29	7.21	12	2.99	2	0.50	1	0.25	56	13.93	6	1.49	1	0.25
45036	376	54	14.36	41	10.90	17	4.52	36	9.57	67	17.82	30	7.98	35	9.31	22	5.85	16	4.26	0	0	0	0	53	14.10	5	1.33	0	0
45037	321	33	10.28	33	10.28	22	6.85	16	4.98	59	18.38	21	6.54	33	10.28	33	10.28	17	5.30	2	0.62	0	0	43	13.40	5	1.56	4	1.25
45038	299	61	20.40	24	8.03	5	1.67	23	7.69	47	15.72	26	8.70	21	7.02	47	15.72	6	2.01	1	0.33	0	0	32	10.70	4	1.34	2	0.67
45039	332	44	13.25	37	11.14	16	4.82	29	8.73	45	13.55	27	8.13	32	9.64	40	12.05	8	2.41	1	0.30	0	0	44	13.25	5	1.51	4	1.20
45040	334	49	14.67	29	8.68	16	4.79	13	3.89	64	19.16	28	8.38	32	9.58	44	13.17	9	2.69	1	0.30	0	0	38	11.38	8	2.40	3	0.90
45041	312	53	16.99	46	14.74	17	5.45	13	4.17	50	16.03	30	9.62	32	10.26	24	7.69	10	3.21	1	0.32	0	0	32	10.26	2	0.64	2	0.64
45042	363	78	21.49	35	9.64	15	4.13	8	2.20	75	20.66	25	6.89	31	8.54	52	14.33	5	1.38	1	0.28	0	0	34	9.37	3	0.83	1	0.28
45043	364	67	18.41	34	9.34	16	4.40	28	7.69	56	15.38	39	10.71	29	7.97	36	9.89	4	1.10	0	0	2	0.55	47	12.91	5	1.37	1	0.27
45044	416	75	18.03	54	12.98	17	4.09	27	6.49	79	18.99	37	8.89	37	8.89	40	9.62	11	2.64	0	0	0	0	34	8.17	4	0.96	1	0.24
45045	242	63	26.03	50	20.66	7	2.89	12	4.96	30	12.40	13	5.37	25	10.33	20	8.26	5	2.07	0	0	0	0	16	6.61	0	0	1	0.41
45046	240	46	19.17	35	14.58	11	4.58	12	5.00	47	19.58	9	3.75	31	12.92	21	8.75	1	0.42	0	0	0	0	24	10.00	1	0.42	2	0.83
45047	246	49	19.92	35	14.23	9	3.66	18	7.32	39	15.85	10	4.07	28	11.38	25	10.16	4	1.63	0	0	0	0	24	9.76	3	1.22	2	0.81
45048	312	62	19.87	54	17.31	18	5.77	9	2.88	47	15.06	29	9.29	31	9.94	27	8.65	8	2.56	0	0	2	0.64	16	5.13	5	1.60	4	1.28
46001	315	11	3.49	16	5.08	21	6.67	46	14.60	47	14.92	6	1.90	11	3.49	33	10.48	36	11.43	1	0.32	0	0	83	26.35	2	0.63	2	0.63
46002	332	6	1.81	9	2.71	9	2.71	53	15.96	40	12.05	6	1.81	14	4.22	36	10.84	47	14.16	3	0.90	1	0.30	104	31.33	1	0.30	3	0.90
46003	449	7	1.56	27	6.01	15	3.34	84	18.71	72	16.04	10	2.23	17	3.79	25	5.57	32	7.13	1	0.22	2	0.45	150	33.41	4	0.89	3	0.67
46004	337	12	3.56	8	2.37	9	2.67	71	21.07	44	13.06	8	2.37	14	4.15	23	6.82	31	9.20	4	1.19	3	0.89	106	31.45	4	1.19	0	0
46005	372	10	2.69	25	6.72	8	2.15	64	17.20	51	13.71	14	3.76	13	3.49	29	7.80	47	12.63	3	0.81	1	0.27	105	28.23	1	0.27	1	0.27
46006	295	13	4.41	13	4.41	13	4.41	60	20.34	35	11.86	5	1.69	15	5.08	24	8.14	39	13.22	0	0	0	0	74	25.08	3	1.02	1	0.34
46007	452	17	3.76	18	3.98	5	1.11	81	17.92	85	18.81	23	5.09	34	7.52	38	8.41	24	5.31	2	0.44	1	0.22	115	25.44	6	1.33	3	0.66
46008	268	6	2.24	3	1.12	24	8.96	51	19.03	45	16.79	7	2.61	3	1.12	23	8.58	32	11.94	4	1.49	1	0.37	64	23.88	3	1.12	2	0.75
46009	399	16	4.01	14	3.51	6	1.50	63	15.79	44	11.03	5	1.25	16	4.01	31	7.77	46	11.53	5	1.25	0	0	147	36.84	3	0.75	3	0.75
46010	443	11	2.48	20	4.51	3	0.68	65	14.67	57	12.87	6	1.35	16	3.61	42	9.48	58	13.09	2	0.45	2	0.45	153	34.54	1	0.23	7	1.58
46011	334	8	2.40	10	2.99	20	5.99	53	15.87	65	19.46	8	2.40	15	4.49	38	11.38	25	7.49	4	1.20	2	0.60	83	24.85	3	0.90	0	0
46012	415	9	2.17	13	3.13	4	0.96	80	19.28	39	9.40	8	1.93	14	3.37	42	10.12	74	17.83	1	0.24	2	0.48	125	30.12	3	0.72	1	0.24
46013	323	4	1.24	24	7.43	12	3.72	45	13.93	50	15.48	4	1.24	17	5.26	27	8.36	30	9.29	0	0	0	0	109	33.75	1	0.31	0	0
46014	326	13	3.99	10	3.07	29	8.90	88	26.99	38	11.66	7	2.15	11	3.37	27	8.28	56	17.18	6	1.84	0	0	38	11.66	2	0.61	1	0.31
46015	306	16	5.23	17	5.56	3	0.98	49	16.01	57	18.63	7	2.29	14	4.58	18	5.88	23	7.52	1	0.33	1	0.33	96	31.37	3	0.98	1	0.33
46016	441	9	2.04	26	5.90	7	1.59	72	16.33	40	9.07	5	1.13	17	3.85	37	8.39	54	12.24	4	0.91	0	0	163	36.96	1	0.23	6	1.36
46017	456	16	3.51	26	5.70	10	2.19	61	13.38	83	18.20	9	1.97	26	5.70	53	11.62	29	6.36	0	0	1	0.22	139	30.48	3	0.66	0	0
46018	390	16	4.10	13	3.33	12	3.08	65	16.67	70	17.95	8	2.05	13	3.33	45	11.54	30	7.69	0	0	2	0.51	108	27.69	3	0.77	5	1.28
46019	279	7	2.51	18	6.45	1	0.36	39	13.98	58	20.79	9	3.23	15	5.38	24	8.60	18	6.45	1	0.36	2	0.72	81	29.03	2	0.72	4	1.43
46020	295	3	1.02	12	4.07	25	8.47	40	13.56	47	15.93	5	1.69	12	4.07	26	8.81	31	10.51	4	1.36	1	0.34	89	30.17	0	0	0	0
46021	203	4	1.97	7	3.45	8	3.94	37	18.23	28	13.79	5	2.46	5	2.46	18	8.87	23	11.33	1	0.49	0	0	61	30.05	3	1.48	3	1.48
46022	288	7	2.43	6	2.08	8	2.78	58	20.14	22	7.64	6	2.08	16	5.56	25	8.68	41	14.24	5	1.74	0	0	89	30.90	3	1.04	2	0.69
46023	290	6	2.07	8	2.76	23	7.93	42	14.48	19	6.55	5	1.72	21	7.24	37	12.76	31	10.69	2	0.69	3	1.03	90	31.03	2	0.69	1	0.34
46024	412	15	3.64	19	4.61	13	3.16	69	16.75	50	12.14	11	2.67	21	5.10	35	8.50	27	6.55	1	0.24	1	0.24	144	34.95	2	0.49	4	0.97
46025	360	6	1.67	22	6.11	20	5.56	73	20.28	35	9.72	6	1.67	11	3.06	37	10.28	60	16.67	3	0.83	0	0	85	23.61	1	0.28	1	0.28
46026	348	4	1.15	17	4.89	10	2.87	58	16.67	50	14.37	2	0.57	9	2.59	17	4.89	71	20.40	7	2.01	0	0	101	29.02	2	0.57	0	0
46027	442	13	2.94	19	4.30	11	2.49	68	15.38	52	11.76	10	2.26	25	5.66	39	8.82	51	11.54	4	0.90	2	0.45	139	31.45	7	1.58	2	0.45
46028	417	11	2.64	32	7.67	6	1.44	77	18.47	92	22.06	8	1.92	21	5.04	36	8.63	16	3.84	2	0.48	2	0.48	113	27.10	1	0.24	0	0
46029	309	10	3.24	18	5.83	13	4.21	56	18.12	63	20.39	7	2.27	12	3.88	23	7.44	22	7.12	0	0	0	0	84	27.18	1	0.32	0	0
46030	339	10	2.95	12	3.54	10	2.95	55	16.22	38	11.21	7	2.06	11	3.24	38	11.21	55	16.22	1	0.29	3	0.88	98	28.91	1	0.29	0	0
46031	308	8	2.60	14	4.55	3	0.97	54	17.53	36	11.69	2	0.65	11	3.57	27	8.77	34	11.04	1	0.32	0	0	113	36.69	3	0.97	2	0.65
46032	399	13	3.26	14	3.51	33	8.27	80	20.05	63	15.79	5	1.25	13	3.26	37	9.27	39	9.77	2	0.50	3	0.75	95	23.81	0	0	2	0.50
46033	391	12	3.07	28	7.16	7	1.79	41	10.49	93	23.79	3	0.77	18	4.60	37	9.46	18	4.60	2	0.51	2	0.51	126	32.23	3	0.77	1	0.26
46034	411	15	3.65	21	5.11	9	2.19	81	19.71	36	8.76	6	1.46	25	6.08	45	10.95	40	9.73	2	0.49	0	0	124	30.17	4	0.97	3	0.73
46035	365	6	1.64	24	6.58	8	2.19	82	22.47	38	10.41	4	1.10	9	2.47	32	8.77	51	13.97	3	0.82	1	0.27	104	28.49	1	0.27	2	0.55
46036	366	8	2.19	37	10.11	10	2.73	48	13.11	66	18.03	13	3.55	18	4.92	19	5.19	26	7.10	2	0.55	3	0.82	110	30.05	4	1.09	2	0.55
46037	282	6	2.13	9	3.19	16	5.67	49	17.38	46	16.31	6	2.13	11	3.90	24	8.51	45	15.96	1	0.35	1	0.35	64	22.70	2	0.71	2	0.71
46038	284	6	2.11	8	2.82	17	5.99	68	23.94	41	14.44	5	1.76	13	4.58	23	8.10	34	11.97	2	0.70	1	0.35	64	22.54	1	0.35	1	0.35
46039	342	4	1.17	17	4.97	10	2.92	40	11.70	56	16.37	16	4.68	19	5.56	43	12.57	24	7.02	0	0	1	0.29	107	31.29	3	0.88	2	0.58
46040	348	18	5.17	20	5.75	9	2.59	60	17.24	48	13.79	2	0.57	14	4.02	21	6.03	33	9.48	0	0	0	0	120	34.48	3	0.86	0	0
47001	229	13	5.68	19	8.30	2	0.87	21	9.17	35	15.28	6	2.62	13	5.68	11	4.80	27	11.79	3	1.31	0	0	74	32.31	2	0.87	3	1.31
47002	459	15	3.27	57	12.42	2	0.44	59	12.85	110	23.97	10	2.18	18	3.92	33	7.19	26	5.66	2	0.44	1	0.22	121	26.36	1	0.22	4	0.87
47003	464	42	9.05	35	7.54	5	1.08	54	11.64	104	22.41	8	1.72	33	7.11	45	9.70	25	5.39	0	0	1	0.22	106	22.84	5	1.08	1	0.22
47004	450	16	3.56	30	6.67	6	1.33	78	17.33	99	22.00	6	1.33	18	4.00	48	10.67	24	5.33	0	0	0	0	124	27.56	0	0	1	0.22
47005	420	21	5.00	22	5.24	15	3.57	71	16.90	45	10.71	8	1.90	15	3.57	34	8.10	56	13.33	3	0.71	0	0	125	29.76	3	0.71	2	0.48
47006	428	18	4.21	28	6.54	10	2.34	51	11.92	77	17.99	9	2.10	17	3.97	46	10.75	34	7.94	3	0.70	0	0	124	28.97	7	1.64	4	0.93
47007	331	17	5.14	19	5.74	2	0.60	53	16.01	65	19.64	19	5.74	22	6.65	19	5.74	36	10.88	1	0.30	0	0	76	22.96	0	0	2	0.60
47008	438	17	3.88	34	7.76	4	0.91	60	13.70	76	17.35	6	1.37	28	6.39	40	9.13	28	6.39	1	0.23	1	0.23	140	31.96	0	0	3	0.68
47009	366	16	4.37	16	4.37	7	1.91	52	14.21	65	17.76	4	1.09	17	4.64	38	10.38	31	8.47	3	0.82	3	0.82	109	29.78	3	0.82	2	0.55
47010	492	18	3.66	22	4.47	13	2.64	80	16.26	43	8.74	14	2.85	11	2.24	41	8.33	66	13.41	3	0.61	1	0.20	179	36.38	1	0.20	0	0
47011	359	14	3.90	23	6.41	12	3.34	48	13.37	67	18.66	6	1.67	19	5.29	38	10.58	20	5.57	1	0.28	0	0	104	28.97	3	0.84	4	1.11
47012	498	12	2.41	36	7.23	7	1.41	62	12.45	69	13.86	4	0.80	32	6.43	48	9.64	52	10.44	3	0.60	0	0	166	33.33	4	0.80	3	0.60
47013	406	13	3.20	22	5.42	5	1.23	70	17.24	46	11.33	11	2.71	13	3.20	41	10.10	49	12.07	0	0	1	0.25	128	31.53	5	1.23	2	0.49
47014	401	5	1.25	34	8.48	4	1.00	49	12.22	75	18.70	4	1.00	22	5.49	41	10.22	24	5.99	1	0.25	0	0	136	33.92	4	1.00	2	0.50
47015	468	11	2.35	13	2.78	7	1.50	109	23.29	22	4.70	5	1.07	16	3.42	30	6.41	82	17.52	2	0.43	2	0.43	166	35.47	0	0	3	0.64
47016	413	19	4.60	20	4.84	9	2.18	88	21.31	67	16.22	10	2.42	23	5.57	28	6.78	24	5.81	1	0.24	1	0.24	114	27.60	4	0.97	5	1.21
47017	399	22	5.51	28	7.02	6	1.50	63	15.79	66	16.54	4	1.00	27	6.77	39	9.77	33	8.27	2	0.50	1	0.25	106	26.57	2	0.50	0	0
47018	381	15	3.94	22	5.77	9	2.36	37	9.71	72	18.90	10	2.62	25	6.56	26	6.82	33	8.66	1	0.26	3	0.79	122	32.02	4	1.05	2	0.52
47019	451	24	5.32	13	2.88	3	0.67	77	17.07	45	9.98	2	0.44	13	2.88	30	6.65	70	15.52	3	0.67	2	0.44	164	36.36	2	0.44	3	0.67
47020	374	9	2.41	27	7.22	4	1.07	66	17.65	54	14.44	13	3.48	8	2.14	25	6.68	30	8.02	0	0	0	0	130	34.76	4	1.07	4	1.07
47021	382	14	3.66	22	5.76	6	1.57	79	20.68	39	10.21	9	2.36	18	4.71	29	7.59	44	11.52	1	0.26	1	0.26	119	31.15	0	0	1	0.26
47022	453	15	3.31	29	6.40	9	1.99	82	18.10	61	13.47	7	1.55	27	5.96	33	7.28	30	6.62	1	0.22	1	0.22	156	34.44	1	0.22	1	0.22
47023	459	14	3.05	8	1.74	3	0.65	96	20.92	42	9.15	6	1.31	8	1.74	29	6.32	79	17.21	3	0.65	1	0.22	167	36.38	1	0.22	2	0.44
47024	390	12	3.08	25	6.41	2	0.51	58	14.87	67	17.18	18	4.62	12	3.08	31	7.95	43	11.03	1	0.26	4	1.03	107	27.44	4	1.03	6	1.54
47025	440	15	3.41	26	5.91	9	2.05	77	17.50	71	16.14	10	2.27	21	4.77	40	9.09	41	9.32	1	0.23	0	0	126	28.64	1	0.23	2	0.45
47026	483	9	1.86	21	4.35	7	1.45	76	15.73	42	8.70	6	1.24	8	1.66	50	10.35	63	13.04	6	1.24	3	0.62	188	38.92	2	0.41	2	0.41
47027	373	12	3.22	20	5.36	4	1.07	64	17.16	56	15.01	2	0.54	21	5.63	28	7.51	33	8.85	0	0	5	1.34	125	33.51	0	0	3	0.80
47028	405	17	4.20	22	5.43	8	1.98	74	18.27	54	13.33	5	1.23	20	4.94	32	7.90	38	9.38	2	0.49	1	0.25	129	31.85	2	0.49	1	0.25
47029	396	17	4.29	23	5.81	10	2.53	55	13.89	68	17.17	2	0.51	11	2.78	32	8.08	40	10.10	2	0.51	1	0.25	132	33.33	1	0.25	2	0.51
47030	500	18	3.60	27	5.40	4	0.80	85	17.00	58	11.60	11	2.20	21	4.20	49	9.80	67	13.40	1	0.20	2	0.40	150	30.00	5	1.00	2	0.40
47031	387	9	2.33	23	5.94	5	1.29	62	16.02	51	13.18	5	1.29	15	3.88	35	9.04	63	16.28	1	0.26	1	0.26	116	29.97	1	0.26	0	0
47032	471	4	0.85	13	2.76	4	0.85	92	19.53	54	11.46	3	0.64	13	2.76	53	11.25	66	14.01	2	0.42	1	0.21	165	35.03	0	0	1	0.21
47033	339	14	4.13	20	5.90	8	2.36	54	15.93	55	16.22	9	2.65	12	3.54	25	7.37	35	10.32	3	0.88	0	0	101	29.79	2	0.59	1	0.29
47034	424	17	4.01	32	7.55	4	0.94	68	16.04	57	13.44	5	1.18	14	3.30	31	7.31	48	11.32	4	0.94	0	0	141	33.25	2	0.47	1	0.24
47035	437	18	4.12	29	6.64	1	0.23	66	15.10	98	22.43	9	2.06	26	5.95	18	4.12	41	9.38	1	0.23	0	0	126	28.83	1	0.23	3	0.69
47036	430	19	4.42	25	5.81	5	1.16	71	16.51	32	7.44	7	1.63	8	1.86	29	6.74	50	11.63	2	0.47	0	0	177	41.16	4	0.93	1	0.23
47037	447	17	3.80	22	4.92	8	1.79	63	14.09	54	12.08	7	1.57	18	4.03	31	6.94	60	13.42	5	1.12	1	0.22	155	34.68	4	0.89	2	0.45
47038	422	11	2.61	25	5.92	4	0.95	63	14.93	55	13.03	9	2.13	13	3.08	47	11.14	37	8.77	1	0.24	2	0.47	149	35.31	5	1.18	1	0.24
47039	417	11	2.64	26	6.24	3	0.72	79	18.94	59	14.15	7	1.68	15	3.60	30	7.19	38	9.11	0	0	1	0.24	146	35.01	1	0.24	1	0.24
47040	444	14	3.15	25	5.63	1	0.23	95	21.40	31	6.98	10	2.25	10	2.25	37	8.33	41	9.23	4	0.90	1	0.23	170	38.29	3	0.68	2	0.45
47041	453	14	3.09	27	5.96	5	1.10	78	17.22	57	12.58	8	1.77	14	3.09	44	9.71	44	9.71	4	0.88	0	0	154	34.00	4	0.88	0	0
47042	413	7	1.69	17	4.12	8	1.94	83	20.10	35	8.47	4	0.97	9	2.18	26	6.30	65	15.74	1	0.24	1	0.24	151	36.56	6	1.45	0	0
47043	385	16	4.16	45	11.69	1	0.26	51	13.25	75	19.48	14	3.64	19	4.94	33	8.57	27	7.01	0	0	3	0.78	94	24.42	3	0.78	4	1.04
47044	348	15	4.31	22	6.32	20	5.75	46	13.22	91	26.15	9	2.59	14	4.02	27	7.76	14	4.02	1	0.29	0	0	81	23.28	8	2.30	0	0
47045	403	17	4.22	25	6.20	5	1.24	75	18.61	42	10.42	5	1.24	12	2.98	29	7.20	52	12.90	4	0.99	0	0	133	33.00	4	0.99	0	0
47046	403	15	3.72	35	8.68	6	1.49	50	12.41	78	19.35	13	3.23	28	6.95	38	9.43	21	5.21	2	0.50	1	0.25	110	27.30	1	0.25	5	1.24
47047	437	31	7.09	34	7.78	9	2.06	62	14.19	69	15.79	12	2.75	21	4.81	30	6.86	38	8.70	1	0.23	1	0.23	126	28.83	0	0	3	0.69
47048	52	7	13.46	2	3.85	2	3.85	7	13.46	12	23.08	2	3.85	2	3.85	7	13.46	3	5.77	0	0	0	0	8	15.38	0	0	0	0
48001	331	14	4.23	12	3.63	4	1.21	53	16.01	27	8.16	2	0.60	3	0.91	25	7.55	38	11.48	2	0.60	2	0.60	145	43.81	1	0.30	3	0.91
